"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 14 20:12:15 GMT 2023","Thu Sep 14 20:12:16 GMT 2023","1196","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Thu Sep 14 20:12:16 GMT 2023","Thu Sep 14 20:12:17 GMT 2023","616","Google Chrome","","All tests Regist","","","Registration of a new expense",""
"passed","Thu Sep 14 20:12:14 GMT 2023","Thu Sep 14 20:12:15 GMT 2023","1058","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Thu Sep 14 20:12:17 GMT 2023","Thu Sep 14 20:12:18 GMT 2023","955","Google Chrome","","All tests Regist","","","Remove last expense register",""
