"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 05 12:21:34 GMT 2023","Tue Dec 05 12:21:34 GMT 2023","478","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Tue Dec 05 12:21:32 GMT 2023","Tue Dec 05 12:21:34 GMT 2023","1234","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Tue Dec 05 12:21:34 GMT 2023","Tue Dec 05 12:21:35 GMT 2023","530","Google Chrome","","All tests Regist","","","Remove last expense register",""
"passed","Tue Dec 05 12:21:34 GMT 2023","Tue Dec 05 12:21:34 GMT 2023","448","Google Chrome","","All tests Regist","","","Registration of a new expense",""
