"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 03 12:24:16 GMT 2024","Wed Jul 03 12:24:17 GMT 2024","783","Google Chrome","","Register","","","Remove expense register",""
"passed","Wed Jul 03 12:24:14 GMT 2024","Wed Jul 03 12:24:15 GMT 2024","560","Google Chrome","","Amounts manager","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Wed Jul 03 12:24:15 GMT 2024","Wed Jul 03 12:24:16 GMT 2024","893","Google Chrome","","Register","","","Registration of a new expense",""
"passed","Wed Jul 03 12:24:14 GMT 2024","Wed Jul 03 12:24:14 GMT 2024","924","Google Chrome","","Amounts manager","","","For each transaction, add the value in the ""total"" field",""
