"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 29 12:25:44 GMT 2023","Thu Jun 29 12:25:45 GMT 2023","581","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Thu Jun 29 12:25:43 GMT 2023","Thu Jun 29 12:25:44 GMT 2023","1564","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Thu Jun 29 12:25:46 GMT 2023","Thu Jun 29 12:25:46 GMT 2023","642","Google Chrome","","All tests Regist","","","Remove last expense register",""
"passed","Thu Jun 29 12:25:45 GMT 2023","Thu Jun 29 12:25:46 GMT 2023","686","Google Chrome","","All tests Regist","","","Registration of a new expense",""
