"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 11 12:21:39 GMT 2023","Mon Sep 11 12:21:40 GMT 2023","958","Google Chrome","","All tests Regist","","","Remove last expense register",""
"passed","Mon Sep 11 12:21:37 GMT 2023","Mon Sep 11 12:21:38 GMT 2023","875","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Mon Sep 11 12:21:36 GMT 2023","Mon Sep 11 12:21:37 GMT 2023","1877","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Mon Sep 11 12:21:38 GMT 2023","Mon Sep 11 12:21:39 GMT 2023","740","Google Chrome","","All tests Regist","","","Registration of a new expense",""
