"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 07 20:13:47 GMT 2023","Thu Sep 07 20:13:48 GMT 2023","561","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Thu Sep 07 20:13:48 GMT 2023","Thu Sep 07 20:13:49 GMT 2023","565","Google Chrome","","All tests Regist","","","Remove last expense register",""
"passed","Thu Sep 07 20:13:43 GMT 2023","Thu Sep 07 20:13:47 GMT 2023","3614","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Thu Sep 07 20:13:48 GMT 2023","Thu Sep 07 20:13:48 GMT 2023","530","Google Chrome","","All tests Regist","","","Registration of a new expense",""
