"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 08 12:21:07 GMT 2023","Thu Jun 08 12:21:07 GMT 2023","609","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
"passed","Thu Jun 08 12:21:08 GMT 2023","Thu Jun 08 12:21:08 GMT 2023","599","Google Chrome","","All tests Regist","","","Registration of a new expense",""
"passed","Thu Jun 08 12:21:06 GMT 2023","Thu Jun 08 12:21:07 GMT 2023","998","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Thu Jun 08 12:21:08 GMT 2023","Thu Jun 08 12:21:09 GMT 2023","682","Google Chrome","","All tests Regist","","","Remove last expense register",""
