"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 12 12:26:22 GMT 2023","Wed Jul 12 12:26:22 GMT 2023","630","Google Chrome","","All tests Regist","","","Registration of a new expense",""
"passed","Wed Jul 12 12:26:22 GMT 2023","Wed Jul 12 12:26:23 GMT 2023","703","Google Chrome","","All tests Regist","","","Remove last expense register",""
"passed","Wed Jul 12 12:26:19 GMT 2023","Wed Jul 12 12:26:21 GMT 2023","2192","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Wed Jul 12 12:26:21 GMT 2023","Wed Jul 12 12:26:22 GMT 2023","640","Google Chrome","","All tests Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
