"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 12 12:26:49 GMT 2024","Mon Aug 12 12:26:49 GMT 2024","447","chromium","","Register","","","Remove expense register",""
"passed","Mon Aug 12 12:26:48 GMT 2024","Mon Aug 12 12:26:49 GMT 2024","495","chromium","","Register","","","Registration of a new expense",""
"passed","Mon Aug 12 12:26:46 GMT 2024","Mon Aug 12 12:26:48 GMT 2024","1612","chromium","","Amounts","","","For each transaction, add the value in the ""total"" field",""
"passed","Mon Aug 12 12:26:49 GMT 2024","Mon Aug 12 12:26:49 GMT 2024","387","chromium","","Register","","","Registration expense empty",""
"passed","Mon Aug 12 12:26:48 GMT 2024","Mon Aug 12 12:26:48 GMT 2024","510","chromium","","Amounts","","","For each transaction, add the value in the ""Entradas"" field",""
